RequestMonth,ProviderName,ApiName,ApiVersion,ApiMethod,TotalHits,SuccessCount,ErrorCount,MaxResTimeSec,MinResTimeSec,MedianResTime_Sec,AvgResTime_Sec,RequestLessThan_750_MS,RequestTookMoreThan_750_MSec,RequestLessThan_750_MS_Based_On_SuccessHits,RequestTookMoreThan_750_MS_Based_On_SuccessHits,MAXResponseSize_KB,AVGResponseSize_KB,MINResponseSize_KB
24-Oct,DED,TammJourneyDed,2,/dedBusiness/businessIndustrialAmendment/gspCodes,29,29,0,2.411,0.118,0.18,0.36,27,2,27,2,10132,9863.86,5061
24-Oct,DED,TammJourneyDed,2,/dedBusiness/businessLicense/details,58,58,0,1.289,0.872,1,1.02,0,58,0,58,25913,6891.16,4549
24-Oct,DED,TammJourneyDed,2,/dedBusiness/businessLicense/issue/estEligibile,4028,4028,1,3.358,0.081,0.12,0.16,3972,56,3972,56,459,269.69,257
24-Oct,DED,TammJourneyDed,2,/dedBusiness/businessLicense/issue/validationPaymentRules,60720,60720,2,70.809,0.059,0.29,0.36,59145,1575,59145,1572,630,389.22,264
24-Oct,DED,TammJourneyDed,2,/dedBusiness/businessLicense/tahaqaq,33833,33833,15,300.145,0.06,0.16,0.33,32814,1019,32814,1019,13429,1398.33,224
24-Oct,DED,TammJourneyDed,2,/dedBusiness/businessLicense/updateOfficialEmailMobile,424,424,0,1.728,0.109,0.52,0.54,358,66,358,66,583,502.23,473
24-Oct,DED,TammJourneyDed,2,/dedBusiness/businessLicense/updateOfficialEmailMobile/generateOTP,618,618,0,2.779,0.078,0.13,0.17,609,9,609,9,617,520.95,441
24-Oct,DED,TammJourneyDed,2,/dedBusiness/businessLicense/updateOfficialEmailMobile/validateOTP,514,514,0,3.433,0.112,0.12,0.17,505,9,505,9,491,462.87,444
24-Oct,DED,TammJourneyDed,2,/dedBusiness/businessLicenseDetailsV3,762,762,0,24.508,0.1,0.15,0.22,748,14,748,14,86573,3981.33,195
24-Oct,DED,TammJourneyDed,2,/dedBusiness/businessLicenseIssue,61396,61396,4,300.2,0.06,0.16,0.35,60084,1312,60084,1311,374074,5870.16,179
24-Oct,DED,TammJourneyDed,2,/dedBusiness/businessName,4979,4979,1,300.191,0.114,18.35,18.55,29,4950,29,4950,6506,2380.73,983
24-Oct,DED,TammJourneyDed,2,/dedBusiness/checkApplicationStatus,29454,29454,2,94.036,0.059,0.45,0.51,28167,1287,28167,1283,7159,1010.18,268
24-Oct,DED,TammJourneyDed,2,/dedBusiness/checkApplicationStatus/checkTaskStatus,25,25,0,1.913,0.286,0.48,0.62,20,5,20,5,1021,902.76,499
24-Oct,DED,TammJourneyDed,2,/dedBusiness/checkLinkedLicense,1598,1598,0,3.666,0.111,0.21,0.25,1573,25,1573,25,468,345.48,282
24-Oct,DED,TammJourneyDed,2,/dedBusiness/checkTrackingNumber,2025,2025,0,3.286,0.076,0.12,0.15,2000,25,2000,24,833,783.86,369
24-Oct,DED,TammJourneyDed,2,/dedBusiness/cms/licensesId,125,125,0,3.829,0.214,1.66,1.55,33,92,33,92,15196,1374.02,252
24-Oct,DED,TammJourneyDed,2,/dedBusiness/dedlookups,15756,15756,0,11.346,0.076,0.12,0.16,15561,195,15561,195,4024,1756.21,617
24-Oct,DED,TammJourneyDed,2,/dedBusiness/economicLicenseHistory/relatedRecords,6513,6513,0,32.158,0.078,0.24,0.34,6183,330,6183,328,21757067,95463.62,236
24-Oct,DED,TammJourneyDed,2,/dedBusiness/getAvailableTradeNames,209,209,0,3.259,0.175,0.27,0.68,170,39,170,39,1294,496.19,293
24-Oct,DED,TammJourneyDed,2,/dedBusiness/getTradeNameDescriptionv2,18269,18269,1,7.38,0.064,0.29,0.36,17775,494,17775,492,435,306.37,199
24-Oct,DED,TammJourneyDed,2,/dedBusiness/hsCodeInfo,12033,12033,0,5.535,0.109,0.16,0.21,11738,295,11738,295,1303261,10175.15,416
24-Oct,DED,TammJourneyDed,2,/dedBusiness/idbOwnershipRules,55,55,0,1.575,0.439,0.67,0.72,38,17,38,17,1195,694.93,470
24-Oct,DED,TammJourneyDed,2,/dedBusiness/idbZoneLookup,2,2,0,0.203,0.147,0.18,0.18,2,0,2,0,937,937,937
24-Oct,DED,TammJourneyDed,2,/dedBusiness/investments/get,44,44,0,1.217,0.156,0.2,0.25,43,1,43,1,70917,70917,70917
24-Oct,DED,TammJourneyDed,2,/dedBusiness/isicActivities,820,820,0,3.121,0.113,0.14,0.17,810,10,810,10,61896,13102.65,304
24-Oct,DED,TammJourneyDed,2,/dedBusiness/landRegistrationIncentive/awarding,1,1,0,1.675,1.675,1.68,1.68,0,1,0,1,297,297,297
24-Oct,DED,TammJourneyDed,2,/dedBusiness/landRegistrationIncentive/issue,2,2,0,13.192,0.469,6.83,6.83,1,1,1,1,2514,2484,2454
24-Oct,DED,TammJourneyDed,2,/dedBusiness/licensesById,100926,100926,17,120.623,0.065,0.24,0.49,91766,9160,91766,9140,1831548,12365.32,290
24-Oct,DED,TammJourneyDed,2,/dedBusiness/licensesLinkedToTenancyContract,22,22,0,1.291,0.114,0.33,0.38,21,1,21,1,1461,1055.91,1011
24-Oct,DED,TammJourneyDed,2,/dedBusiness/linkLicense/eligible,3369,3369,0,4.055,0.078,0.12,0.19,3236,133,3236,133,1234,780.12,335
24-Oct,DED,TammJourneyDed,2,/dedBusiness/lookup/areaLocation,386,386,0,3.135,0.126,0.14,0.18,379,7,379,7,17647,1489.71,259
24-Oct,DED,TammJourneyDed,2,/dedBusiness/lookup/formFields,8292,8292,0,7.815,0.101,0.15,0.18,8197,95,8197,95,8963,8963,8963
24-Oct,DED,TammJourneyDed,2,/dedBusiness/lookup/getMessagesInfo,182,182,0,3.167,0.113,0.12,0.18,176,6,176,6,4844,4844,4844
24-Oct,DED,TammJourneyDed,2,/dedBusiness/lookups,24,24,0,0.468,0.116,0.12,0.14,24,0,24,0,3962,3962,3962
24-Oct,DED,TammJourneyDed,2,/dedBusiness/memorandumofAssociationDocuments/get,3,3,0,6.981,4.58,6.43,6,0,3,0,3,205941,176668.33,119116
24-Oct,DED,TammJourneyDed,2,/dedBusiness/newsPaperads/amendtype,12,12,0,0.144,0.111,0.13,0.13,12,0,12,0,759,759,759
24-Oct,DED,TammJourneyDed,2,/dedBusiness/newsPaperads/post,4681,4681,0,3.35,0.091,0.17,0.23,4564,117,4564,116,2411076,137804.21,276
24-Oct,DED,TammJourneyDed,2,/dedBusiness/newsPaperads/transactiontype,12,12,0,1.325,0.114,0.13,0.25,11,1,11,1,303,303,303
24-Oct,DED,TammJourneyDed,2,/dedBusiness/partnerstatus/post,2,2,0,0.19,0.12,0.16,0.16,2,0,2,0,233,233,233
24-Oct,DED,TammJourneyDed,2,/dedBusiness/patent/issue,22,22,0,5.958,0.112,0.24,1.42,15,7,15,7,4463,3204.32,1146
24-Oct,DED,TammJourneyDed,2,/dedBusiness/permits/getDrawsDetail,6,6,0,3.939,1.648,1.81,2.13,0,6,0,6,6672,4331.17,1785
24-Oct,DED,TammJourneyDed,2,/dedBusiness/permits/getPermitsById,13,13,0,7.906,0.846,3.73,4.52,0,13,0,13,28673,16191.85,287
24-Oct,DED,TammJourneyDed,2,/dedBusiness/permits/permitsRules,1608,1608,0,3.865,0.086,0.14,0.19,1591,17,1591,17,730,438.14,349
24-Oct,DED,TammJourneyDed,2,/dedBusiness/profile/create,4,4,0,3.527,0.967,1.17,1.71,0,4,0,4,1205,928.75,824
24-Oct,DED,TammJourneyDed,2,/dedBusiness/propertyfinder/property,13,13,0,1.204,0.107,0.13,0.46,8,5,8,5,2914,581,212
24-Oct,DED,TammJourneyDed,2,/dedBusiness/rePrint/post,32,32,0,12.541,0.184,4.11,4.83,12,20,12,20,702,486.59,429
24-Oct,DED,TammJourneyDed,2,/dedBusiness/realBeneficiary/amendment,1238,1238,0,265.914,0.117,19.36,21.09,91,1147,91,1147,95266,6391.27,1831
24-Oct,DED,TammJourneyDed,2,/dedBusiness/realBeneficiary/amendmentModification,704,704,0,42.14,0.118,12.47,10.3,181,523,181,523,205720,9850.62,2353
24-Oct,DED,TammJourneyDed,2,/dedBusiness/realBeneficiary/amendmentRequired,9555,9555,1,5.397,0.062,0.13,0.17,9414,141,9414,140,823,417.53,340
24-Oct,DED,TammJourneyDed,2,/dedBusiness/realBeneficiary/eligibleForApplying,23567,23567,9,7.57,0.061,0.13,0.17,23243,324,23243,323,1091,530.36,285
24-Oct,DED,TammJourneyDed,2,/dedBusiness/realBeneficiary/get,6796,6796,0,18.659,0.077,0.13,0.59,6520,276,6520,276,260616,3499.28,214
24-Oct,DED,TammJourneyDed,2,/dedBusiness/realBeneficiary/issue,1493,1493,0,221.976,0.129,18.77,19.96,33,1460,33,1460,182062,4606.63,1596
24-Oct,DED,TammJourneyDed,2,/dedBusiness/realBeneficiary/modification,403,403,0,27.127,0.118,11.17,8.92,113,290,113,290,182315,7338.59,1875
24-Oct,DED,TammJourneyDed,2,/dedBusiness/record/cancelUnfinishedRecord,3229,3229,0,19.426,0.24,1.71,1.79,91,3138,91,3138,872,301.08,233
24-Oct,DED,TammJourneyDed,2,/dedBusiness/requirementsInquiry,17977,17977,0,7.23,0.102,0.74,0.81,9237,8740,9237,8706,57085,1182.64,434
24-Oct,DED,TammJourneyDed,2,/dedBusiness/requirementsInquiry/termsAndConditions,195,195,0,4.586,0.236,0.37,0.45,181,14,181,14,942,542.61,414
24-Oct,DED,TammJourneyDed,2,/dedBusiness/rulesMatrix/legalTypesEligibility,203,203,0,1.227,0.247,0.35,0.4,195,8,195,8,70877,65440.34,9746
24-Oct,DED,TammJourneyDed,2,/dedBusiness/rulesMatrix/licensingSteps,164,164,0,1.243,0.235,0.41,0.44,157,7,157,6,704,477.01,417
24-Oct,DED,TammJourneyDed,2,/dedBusiness/smecp/issue,11,11,0,21.656,15.376,16.48,17.76,0,11,0,11,3050,2323.55,1898
24-Oct,DED,TammJourneyDed,2,/dedBusiness/targetedInformation,4,4,0,2.052,1.338,1.55,1.62,0,4,0,4,7840366,7840366,7840366
24-Oct,DED,TammJourneyDed,2,/dedBusiness/transactionDocuments,225,225,0,1.739,0.271,0.45,0.5,210,15,210,15,5047,1772.93,374
24-Oct,DED,TammJourneyDed,2,/dedBusiness/updateReadyForPaymentTask,5434,5434,0,40.891,0.111,6.48,6.17,668,4766,668,4764,754,296.95,201
24-Oct,DED,TammJourneyDed,2,/dedBusiness/usersmanagement/linkuser,718,718,0,12.377,0.11,1.27,1.87,230,488,230,488,914,577.15,378
24-Oct,DED,TammJourneyDed,2,/dedBusiness/usersmanagement/users,1054,1054,0,11.359,0.208,0.26,0.91,895,159,895,159,11037,1285.36,246
24-Oct,DED,TammJourneyDed,2,/dedBusiness/usersmanagement/userservices,27756,27756,1,8.858,0.06,0.2,0.23,27356,400,27356,398,40673,18379.06,281
24-Oct,DED,TammJourneyDed,2,/dedBusiness/v3/linkLicense/post,340,340,0,17.202,0.118,7.22,7.12,5,335,5,335,2178,774.01,680
24-Oct,DED,TammJourneyDed,2,/dedBusiness/verifyandValidateStatus,2350,2350,0,26.885,0.112,4.05,4.21,50,2300,50,2300,1493,297.64,260
24-Oct,DED,TammJourneyDed,2,/industrialLicense/applicableAmendmentTypes,23,23,0,0.2,0.108,0.14,0.15,23,0,23,0,946,925,623
24-Oct,DED,TammJourneyDed,2,/industrialLicense/businessIndustrialAmendment,629,629,1,110.306,0.112,22.26,23.96,12,617,12,617,30717,2054.95,850
24-Oct,DED,TammJourneyDed,2,/industrialLicense/businessIndustrialAmendment/details,1,1,0,69.034,69.034,69.03,69.03,0,1,0,1,109022,109022,109022
24-Oct,DED,TammJourneyDed,2,/industrialLicense/dashboardTabs,13729,13729,0,7.618,0.187,0.3,0.37,13372,357,13372,352,906,904.96,900
24-Oct,DED,TammJourneyDed,2,/industrialLicense/industrial/zones/compare,14,14,0,0.826,0.218,0.58,0.51,12,2,12,2,7500,3245.43,2381
24-Oct,DED,TammJourneyDed,2,/industrialLicense/industrial/zones/get,25,25,0,0.603,0.145,0.34,0.31,25,0,25,0,29271,3565.52,356
24-Oct,DED,TammJourneyDed,2,/industrialLicense/industrialElectricityTariff/certifiedBodies,8,8,0,0.917,0.424,0.54,0.57,7,1,7,1,3124,3124,3124
24-Oct,DED,TammJourneyDed,2,/industrialLicense/industrialElectricityTariff/validateAllowedRequests,46,46,0,12.98,0.778,4.73,4.46,0,46,0,46,1034,826.46,702
24-Oct,DED,TammJourneyDed,2,/industrialLicense/industrialLicenseCancellation/issue,17,17,0,27.673,0.184,1.34,9.95,2,15,2,15,2510,2418.94,2266
24-Oct,DED,TammJourneyDed,2,/industrialLicense/industrialRowad,40,40,0,36.639,8.483,10.61,16.73,0,40,0,40,6144,3742.1,1471
24-Oct,DED,TammJourneyDed,2,/industrialLicense/investorDashboard,78073,78073,1,91.822,0.063,2.73,2.58,10087,67986,10087,67983,423969,45542.02,299
24-Oct,DED,TammJourneyDed,2,/industrialLicense/licenseCancellation/cancelCancellation,1,1,0,7.407,7.407,7.41,7.41,0,1,0,1,653,653,653
24-Oct,DED,TammJourneyDed,2,/industrialLicense/licenseCancellation/issue,3884,3884,1,300.189,0.388,5.73,12.63,62,3822,62,3822,4447,2920.76,886
24-Oct,DED,TammJourneyDed,2,/industrialLicense/linkLicenseToLiquidator,217,217,0,18.723,5.657,7.26,7.45,0,217,0,217,859,786.76,716
24-Oct,DED,TammJourneyDed,2,/industrialLicense/linkLicenseToLiquidator/checkUserIsLiquidator,393,393,0,5.817,0.15,0.18,0.23,388,5,388,5,628,560.19,518
24-Oct,DED,TammJourneyDed,2,/industrialLicense/lookup,314,314,0,1.57,0.104,0.12,0.16,308,6,308,6,1310949,18879.79,305
24-Oct,DED,TammJourneyDed,2,/industrialLicense/unlinkLicenseFromLiquidator,1,1,0,8.565,8.565,8.57,8.57,0,1,0,1,550,550,550
24-Oct,DED,TammJourneyDed,2,/industrialLoan/categoryPurposeloan,1,1,0,0.509,0.509,0.51,0.51,1,0,1,0,1202,1202,1202
24-Oct,DED,TammJourneyDed,2,/industrialLoan/getRelatedLoanApplicationsInfo,2,2,0,0.367,0.107,0.24,0.24,2,0,2,0,421,421,421
24-Oct,DED,TammJourneyDed,2,/industrialLoan/issue,1,1,0,13.115,13.115,13.12,13.12,0,1,0,1,648,648,648
24-Oct,DED,TammJourneyDed,2,/investorCompass/activityByOnwani,43,43,0,7.043,0.131,1.03,1.4,18,25,18,25,539043,235565.81,251
24-Oct,DED,TammJourneyDed,2,/investorCompass/area,73,73,0,1.1,0.11,0.14,0.18,72,1,72,1,3925,878.78,272
24-Oct,DED,TammJourneyDed,2,/investorCompass/licenseByActvity,4,4,0,5.152,0.911,2.1,2.57,0,4,0,4,7180393,3749953.5,318412
24-Oct,DED,TammJourneyDed,2,/investorCompass/licenseByActvityandOnwani,12,12,0,1.009,0.284,0.46,0.52,10,2,10,2,316240,34668.17,842
24-Oct,DED,TammJourneyDed,2,/investorCompass/licenseSearch,6,6,0,1.364,0.335,0.51,0.61,5,1,5,1,266229,44823.5,215
24-Oct,DED,TammJourneyDed,2,/investorCompass/productSearch,2,2,0,0.594,0.54,0.57,0.57,2,0,2,0,341062,341062,341062
24-Oct,DED,TammJourneyDed,2,/investorCompass/products,11,11,0,0.427,0.232,0.26,0.28,11,0,11,0,354697,352498.82,351568
24-Oct,DED,TammJourneyDed,2,/investorCompass/productslevel,15,15,0,0.703,0.128,0.49,0.45,15,0,15,0,1227,858.93,197
24-Oct,DED,TammJourneyDed,2,/investorCompass/tradeNames,7,7,0,0.213,0.159,0.19,0.19,7,0,7,0,106187,105634,105301
24-Oct,DED,TammJourneyDed,2,/licensing/commercialPromotions/searchAdv,58,58,0,16.231,0.124,0.78,3.52,29,29,29,29,3607,1010.57,184
24-Oct,DED,TammJourneyDed,2,/mohre/v1/licenses,488,488,0,11.253,0.056,0.14,0.67,416,72,416,72,14840,3884.73,177
24-Oct,DED,TammJourneyDed,2.1,/maakTool/appointmentDates,41,41,0,0.827,0.116,0.19,0.21,40,1,40,1,279,279,279
24-Oct,DED,TammJourneyDed,2.1,/maakTool/businessLicense/requiredTawtheeq,95,95,0,2.664,0.115,0.13,0.22,93,2,93,2,589,508.62,453
24-Oct,DED,TammJourneyDed,2.1,/maakTool/consultationTypes/servicetypes,39,39,0,0.454,0.116,0.19,0.21,39,0,39,0,555,492.64,261
24-Oct,DED,TammJourneyDed,2.1,/maakTool/maak/consultationBookings,36,36,9,19.095,0.097,2.16,3.6,9,27,9,27,1297,718.78,492
24-Oct,DED,TammJourneyDed,2.1,/maakTool/maak/consultationTypes,109,109,0,4.826,0.111,0.19,0.48,92,17,92,17,553,553,553
24-Oct,DED,TammJourneyDed,2.1,/maakTool/serviceTypes/communicationtypes,39,39,0,5.416,0.142,0.18,0.33,38,1,38,1,420,420,420
24-Oct,DED,TammJourneyDed,2.1,/maakTool/timeSlots/date/consultationtype/communicationtype,69,69,24,1.406,0.116,0.18,0.2,68,1,68,1,772,514.97,138
24-Oct,DED,TammJourneyDed,3,/dedBusiness/authenticateUser,1148749,1148710,39,12.591,0.054,0.11,0.15,1133523,15226,1133489,15206,442,318,234
24-Oct,DMT,TammJourneyDmat,2,/properties/getPropertyCertificate,513813,513813,0,160.472,0.084,0.28,0.45,486226,27587,486226,27544,130384,1020.63,84
24-Oct,DOE,TammJourneyDoe,2,/elicensing/cancelRequest,1,1,0,0.267,0.267,0.27,0.27,1,0,1,0,467,467,467
24-Oct,DOE,TammJourneyDoe,2,/elicensing/getBusinessRules,2402,2397,5,60.412,0.082,0.13,0.38,2268,134,2268,127,181,180.82,94
24-Oct,DOE,TammJourneyDoe,2,/elicensing/getFreeZones,15,15,0,2.791,0.12,0.16,0.53,13,2,13,2,991,991,991
24-Oct,DOE,TammJourneyDoe,2,/elicensing/getLicenseDetails,9,9,0,49.332,2.636,24.19,27.53,0,9,0,9,3183062,2797601.78,2002834
24-Oct,DOE,TammJourneyDoe,2,/elicensing/getMyRequests,1638,1638,2,300.259,0.105,0.16,0.71,1513,125,1513,125,4331,393.61,300
24-Oct,DOE,TammJourneyDoe,2,/elicensing/getRegulationActivities,72,72,0,4.991,0.12,0.16,0.44,63,9,63,9,2172,2172,2172
24-Oct,DOE,TammJourneyDoe,2,/elicensing/getTechnologies,68,68,0,5.399,0.142,0.18,0.39,63,5,63,5,19368,19368,19368
24-Oct,DOE,TammJourneyDoe,2,/elicensing/modifyLicense,4,4,0,0.456,0.156,0.18,0.24,4,0,4,0,2080,1886,1799
24-Oct,DOE,TammJourneyDoe,2,/elicensing/renewLicense,3,3,0,0.366,0.319,0.36,0.35,3,0,3,0,3363,3131.67,2941
24-Oct,DOE,TammJourneyDoe,2,/elicensing/requestLicense,3,3,0,0.495,0.241,0.43,0.39,3,0,3,0,2801,2761.67,2741
24-Oct,DOE,TammJourneyDoe,2,/operationalLicenseService/createEligibilityApplications,3,3,0,0.361,0.23,0.24,0.28,3,0,3,0,1193,1132.33,1078
24-Oct,DOE,TammJourneyDoe,2,/operationalLicenseService/getApplicableServices,2523,2507,17,30.13,0.095,0.16,0.6,2279,244,2279,228,4353,852.4,90
24-Oct,DOE,TammJourneyDoe,2,/operationalLicenseService/getCompanyDetails,928,928,2,9.217,0.109,0.15,0.35,860,68,860,68,938,186.99,131
24-Oct,DOE,TammJourneyDoe,2,/operationalLicenseService/getEligibilityApplications,123,123,0,3.404,0.103,0.17,0.3,117,6,117,6,5435,376.98,78
24-Oct,DOE,TammJourneyDoe,2,/operationalLicenseService/getEligibilityStatus,20,20,0,0.526,0.154,0.17,0.22,20,0,20,0,686,640.75,620
24-Oct,DOE,TammJourneyDoe,2,/operationalLicenseService/getLicenceLocations,8,8,0,1.264,0.145,0.17,0.43,6,2,6,2,325,318.88,318
24-Oct,DOE,TammJourneyDoe,2,/operationalLicenseService/getQuestions,11,11,0,1.142,0.138,0.21,0.28,10,1,10,1,12149,6695.18,440
24-Oct,DOE,TammJourneyDoe,2,/operationalLicenseService/getRequiredDocuments,13,13,0,2.394,0.155,0.2,0.39,12,1,12,1,41897,29248,21324
24-Oct,DOE,TammJourneyDoe,2,/operationalLicenseService/getorCreateCompanyprofile,48,48,0,7.902,0.14,0.19,0.61,40,8,40,8,616,543.31,497
24-Oct,DOE,TammJourneyDoe,2,/operationalLicenseService/saveApplicationDetails,1,1,0,0.152,0.152,0.15,0.15,1,0,1,0,221,221,221
24-Oct,DOE,TammJourneyDoe,2,/operationalLicenseService/submitEligibility,1,1,0,0.263,0.263,0.26,0.26,1,0,1,0,204,204,204
24-Oct,DOE,TammJourneyDoe,2,/operationalLicenseService/uploadDocuments,87,87,0,40.358,7.002,13.74,16.62,0,87,0,87,6472835,1266604.11,58756
24-Oct,DOH,TammJourneyDoh,2,/ageEstimation/ageEstimationAdditionalCopy/getAgeEstimationDetails/{id},2,2,0,0.655,0.649,0.65,0.65,2,0,2,0,152,150.5,149
24-Oct,DOH,TammJourneyDoh,2,/ambulance/ambulanceTransportation/getParamedicProfData/{paramedicName}/{facilityLicenseNo},36,36,0,3.457,0.953,1.48,1.52,0,36,0,36,7935,1043.64,135
24-Oct,DOH,TammJourneyDoh,2,/ambulance/ambulanceTransportation/isEligible/{serviceCode}/{facilityLicenseNo}/{recordNumber},20,20,0,0.796,0.527,0.63,0.64,18,2,18,2,137,137,137
24-Oct,DOH,TammJourneyDoh,2,/ambulance/ambulanceTransportation/validateApplicationDetailsData,20,20,0,8.127,1.143,1.4,2.03,0,20,0,20,605,488.2,453
24-Oct,DOH,TammJourneyDoh,2,/ambulance/ambulanceTransportation/validateParamedicData,6,6,0,4.497,1.332,2.92,2.76,0,6,0,6,937,790.5,731
24-Oct,DOH,TammJourneyDoh,2,/ambulance/amendAmbulanceTransportation/getApplicationTypeData/{recordNumber}/{relationType},49,49,0,2.512,0.559,0.68,0.8,35,14,35,14,296,292.71,135
24-Oct,DOH,TammJourneyDoh,2,/ambulance/amendAmbulanceTransportation/getParamedicProfData,363,363,0,26.753,0.556,1.26,2.31,66,297,66,297,315269,4879.52,215
24-Oct,DOH,TammJourneyDoh,2,/ambulance/amendAmbulanceTransportation/isEligible/{serviceCode}/{facilityLicenseNo}/{recordNumber},48,48,0,5.816,0.565,0.82,0.99,14,34,14,34,200,154.06,137
24-Oct,DOH,TammJourneyDoh,2,/ambulance/amendAmbulanceTransportation/validateApplicationDetailsData,55,55,0,3.297,0.523,0.64,0.73,46,9,46,9,593,570.91,449
24-Oct,DOH,TammJourneyDoh,2,/ambulance/amendAmbulanceTransportation/validateParamedicData,37,37,0,3.697,0.636,1.48,1.71,1,36,1,36,1996,1016.7,891
24-Oct,DOH,TammJourneyDoh,2,/birth/additionalBirthCertificate/validateBirthCertificateForAdditional/{id},85,85,0,4.459,0.373,0.47,0.57,78,7,78,7,249,176.07,162
24-Oct,DOH,TammJourneyDoh,2,/birth/amendBirthCertificate/getFacilityInformation,9,9,0,4.276,0.555,2.46,2.22,3,6,3,6,374410,373365.33,373180
24-Oct,DOH,TammJourneyDoh,2,/birth/amendBirthCertificate/getTypeOfChange,14,14,0,3.612,0.204,0.25,0.57,12,2,12,2,916,899.71,878
24-Oct,DOH,TammJourneyDoh,2,/birth/amendBirthCertificate/validateBirthCertificateForAmendment/{id},473,473,0,4.012,0.263,0.38,0.47,447,26,447,26,232,166.25,162
24-Oct,DOH,TammJourneyDoh,2,/birth/birthCertificate/validateBirthNotificationNumberForCertificate,2477,2475,2,28.245,0.17,0.32,0.52,2369,108,2367,108,326,222.74,209
24-Oct,DOH,TammJourneyDoh,2,/birth/birthNotification/getBirthCertificate,7467,7438,29,182.388,0.142,4.55,5.67,8,7459,0,7438,2677660,1197439.52,316
24-Oct,DOH,TammJourneyDoh,2,/birth/birthNotification/getBirthCertificateByNotificationNumber,29870,29855,164,37.45,0.114,0.19,0.26,29080,790,29065,790,1412,1251.53,402
24-Oct,DOH,TammJourneyDoh,2,/birth/birthNotification/getBirthNotificationProfessionals/{licenseNo},1075,1075,0,136.69,0.297,2.01,2.3,54,1021,54,1021,22275,7687.02,386
24-Oct,DOH,TammJourneyDoh,2,/birth/birthNotification/getNotificationTypes,9,9,0,0.866,0.388,0.48,0.54,8,1,8,1,189,188.33,188
24-Oct,DOH,TammJourneyDoh,2,/birth/birthNotification/getPlaceOfBirth,1699,1697,2,6.571,0.132,0.28,0.34,1658,41,1656,41,390,355.23,135
24-Oct,DOH,TammJourneyDoh,2,/birth/birthNotification/getRelatedBirthRecords,5604,5603,1,20.106,0.361,1.51,1.74,284,5320,284,5319,535,271.2,221
24-Oct,DOH,TammJourneyDoh,2,/birth/birthNotification/getSiblingsNotificationsandCertificates/{recordId},875,875,0,42.686,0.248,0.31,0.48,846,29,846,29,412,277.74,273
24-Oct,DOH,TammJourneyDoh,2,/birth/birthNotification/searchBirthNotificationRecords,2746,2743,3,119.376,0.142,1.95,2.64,2,2744,0,2743,18867,5383.84,678
24-Oct,DOH,TammJourneyDoh,2,/birth/birthNotificationCorrection/getTypeOfCorrection,8,8,0,0.308,0.213,0.26,0.26,8,0,8,0,434,434,434
24-Oct,DOH,TammJourneyDoh,2,/birth/birthNotificationCorrection/validateBirthNotificationNumberForCorrection,95,95,0,4.858,0.379,0.56,0.67,82,13,82,13,308,235.15,209
24-Oct,DOH,TammJourneyDoh,2,/birth/getAllBirthLookup/{id},21,21,0,0.532,0.307,0.42,0.41,21,0,21,0,38664,38309.43,37423
24-Oct,DOH,TammJourneyDoh,2,/birth/getBirthCertificatesByEid,56182,56123,59,11.689,0.134,0.45,0.52,53498,2684,53444,2665,2447,198.49,173
24-Oct,DOH,TammJourneyDoh,2,/birth/getCurrentUserData,17477,17452,25,67.497,0.135,0.28,0.38,16715,762,16691,760,806,385.85,178
24-Oct,DOH,TammJourneyDoh,2,/birth/getDateConversions/{id},13,13,0,0.523,0.268,0.3,0.33,13,0,13,0,529,508.23,485
24-Oct,DOH,TammJourneyDoh,2,/birth/getInsuranceProvider,20,20,0,0.874,0.638,0.75,0.75,10,10,10,10,10644,10624.2,10545
24-Oct,DOH,TammJourneyDoh,2,/birth/getMabrookMaYaakEligibility/{recordId},4383,4355,28,165.965,0.22,0.34,2.14,2993,1390,2968,1387,353,181.02,163
24-Oct,DOH,TammJourneyDoh,2,/cme/accreditingCmeProvider/getCmeLoggedInUserDetails,2818,2817,1,42.126,0.129,0.65,0.77,1983,835,1982,831,4388,491.67,178
24-Oct,DOH,TammJourneyDoh,2,/cme/accreditingCmeProvider/getDedInformation/{serviceCode}/{dedRegistrationId},16,16,0,3.135,0.299,1.04,1.22,1,15,1,15,2389,725.06,154
24-Oct,DOH,TammJourneyDoh,2,/cme/accreditingCmeProvider/getFacilityInformation/{serviceCode}/{facilityLicenseNo},45,45,0,4.914,0.52,0.64,1.23,32,13,32,13,1233,330.56,173
24-Oct,DOH,TammJourneyDoh,2,/cme/amendAccreditingCmeProvider/getAmendType/{serviceCode}/{providerLicenseNo},37,37,0,3.184,0.552,0.67,0.77,27,10,27,10,206,204.11,201
24-Oct,DOH,TammJourneyDoh,2,/cme/amendAccreditingCmeProvider/getProviderInformation/{serviceCode}/{providerLicenseNo},405,404,1,5.102,1.004,2.57,2.3,0,405,0,404,3229,1673.53,231
24-Oct,DOH,TammJourneyDoh,2,/cme/amendCmeProgram/getProgramInformation/{id},110,110,0,1.869,0.601,0.75,0.82,59,51,59,51,24166,12848.98,914
24-Oct,DOH,TammJourneyDoh,2,/cme/educationCertificateStatus/getParentRecordDetails/{id},146,146,0,11.192,0.585,0.79,1.05,62,84,62,84,2984,453.6,135
